p,omega,rho,ord,ord2,ord4,f4
0.72,0.05240185818096181,0.5,0.037238583984374074,0.0015173523980380839,3.4425559888126424e-06,0.12737078247072137
0.72,0.06,0.5,0.0368051721191396,0.0014785387726129761,3.2205033175292965e-06,0.12716919433595553
0.74,0.004000000000000001,0.5,0.04829770263671753,0.0026209373196959536,1.1390495833572134e-05,0.13019524414064262
0.74,0.00457999025857436,0.5,0.04666822875976365,0.002443376042097869,9.913815471252407e-06,0.12983177856447148
0.74,0.005244077692159,0.5,0.04648094848632622,0.0024151855064928804,9.500594952675825e-06,0.1297032910156442
0.74,0.0068750877103499145,0.5,0.0438219116210917,0.0021291887646915386,7.132110051001e-06,0.1293056542968949
0.74,0.0060044561863238305,0.5,0.045109167480466936,0.0022648232856393607,8.179061642019613e-06,0.12949398803712753
0.74,0.007871958685061724,0.5,0.04326462036132563,0.002070674955099966,6.6546331247271635e-06,0.12915729858400263
0.74,0.010320290733482368,0.5,0.04188776245116933,0.0019403539009394224,5.885771432754749e-06,0.12881159423830024
0.74,0.009013373523370628,0.5,0.04206345947265398,0.0019587277525665355,6.04109246541326e-06,0.1288752380371263
0.74,0.01181670775625111,0.5,0.04100313964843568,0.001852086514234731,5.281277250699626e-06,0.12860155761720315
0.74,0.026627100205900502,0.5,0.038038419189451916,0.0015829444445671593,3.72414258111701e-06,0.127678975830098
0.74,0.01353010160301253,0.5,0.04063781249999873,0.0018210494208338137,5.167708277907712e-06,0.1284811145019714
0.74,0.015491933384829673,0.5,0.03978502929687381,0.0017380221343042412,4.5673915268034e-06,0.12822240966798673
0.74,0.017738225997250678,0.5,0.03958914794921704,0.0017241425636412477,4.537491984298168e-06,0.12816339721681688
0.74,0.020310225567949636,0.5,0.03886088012695214,0.0016570991347732082,4.140872481824559e-06,0.12795920410158215
0.74,0.023255158812664285,0.5,0.03857096069335813,0.0016292590318622276,3.967790932103054e-06,0.12777005004884645
0.74,0.030487964889276898,0.5,0.03773846191406127,0.001558601328134692,3.623308186737424e-06,0.12749884765626826
0.74,0.03490864554916128,0.5,0.03799508422851366,0.001585148653239181,3.8066355223511837e-06,0.12738973876955087
0.74,0.03997031413879595,0.5,0.037201494140623945,0.001511700659990482,3.376976615467773e-06,0.12722666015626774
0.74,0.04576591234696057,0.5,0.036705858154296146,0.0014716378663481896,3.198575997715503e-06,0.12697779174806673
0.74,0.06,0.5,0.03658355834960821,0.0014638085673751027,3.1885457885880917e-06,0.12682635742189333
0.76,0.004000000000000001,0.5,0.04553504272460741,0.0023208133773506326,8.901233973227449e-06,0.12920894531251778
0.76,0.00457999025857436,0.5,0.044233970947263834,0.0021767046983541143,7.573440545153831e-06,0.12899981079103282
0.74,0.05240185818096181,0.5,0.036812333984374584,0.0014794743645192953,3.2224473860939427e-06,0.12701205932618959
0.76,0.005244077692159,0.5,0.04452963623046675,0.0022134696975351182,7.95537160572385e-06,0.12895871337892548
0.76,0.0060044561863238305,0.5,0.04331036010741988,0.002085947802812016,6.937589020459203e-06,0.1287248510742363
0.76,0.010320290733482368,0.5,0.040503702392576266,0.0018126022855939638,5.110309396402183e-06,0.12806411376954968
0.76,0.0068750877103499145,0.5,0.04264554565429514,0.0020159670512380277,6.38721598167611e-06,0.12867231201173568
0.76,0.009013373523370628,0.5,0.040995037841794875,0.0018575876621903893,5.381161392947098e-06,0.12822952758791015
0.76,0.007871958685061724,0.5,0.04137762695312313,0.0018938903760911824,5.62707897983632e-06,0.12837993408204845
0.76,0.01181670775625111,0.5,0.039950812988280085,0.0017561727681757976,4.7112360269084275e-06,0.12796325439454795
0.76,0.01353010160301253,0.5,0.03975177978515476,0.001740087855756484,4.648636878795169e-06,0.12791473999025293
0.76,0.017738225997250678,0.5,0.03839336059570199,0.0016160891906919024,3.926981317434804e-06,0.12754020751954792
0.76,0.015491933384829673,0.5,0.03893675537109199,0.0016615190199019353,4.1273929953829256e-06,0.12771382080079918
0.76,0.023255158812664285,0.5,0.03811749023437377,0.00159449106186645,3.85280174343945e-06,0.12727775024415877
0.76,0.020310225567949636,0.5,0.038527940673826304,0.0016340535454453867,4.109413248222568e-06,0.1274263378906428
0.76,0.026627100205900502,0.5,0.037656684570311245,0.0015525829070807845,3.6055211161040936e-06,0.12726764526368986
0.76,0.030487964889276898,0.5,0.03771444824218595,0.0015593874129654478,3.6542704491361874e-06,0.12714363647462662
0.76,0.04576591234696057,0.5,0.03634076904296814,0.0014404223290087458,3.0519805871406585e-06,0.12670738159181497
0.76,0.03490864554916128,0.5,0.0369440991210932,0.0014918260046841373,3.2987487287892645e-06,0.12694199829103156
0.76,0.03997031413879595,0.5,0.03676398681640504,0.0014759272310139343,3.2109206946268293e-06,0.12685860351564235
0.76,0.05240185818096181,0.5,0.03617944580078094,0.0014286634707452572,3.0106181930746967e-06,0.12659619384767468
0.76,0.06,0.5,0.03628886474609287,0.001439197045564786,3.0763982300433995e-06,0.12652321289064394
0.78,0.004000000000000001,0.5,0.043577587890622625,0.0021165262955428624,7.218961302438064e-06,0.1283723840332219
0.78,0.005244077692159,0.5,0.04183214721679468,0.0019372244463862558,5.86912756076047e-06,0.12811394287111158
0.78,0.0060044561863238305,0.5,0.042004859619138524,0.0019601810966434195,6.128992924210834e-06,0.12807301879884658
0.78,0.0068750877103499145,0.5,0.040769182128904465,0.0018370660570265962,5.2927976955398244e-06,0.1278186120605668
0.78,0.00457999025857436,0.5,0.04301352905273267,0.0020617264093460534,6.862891883923916e-06,0.12825578491212788
0.78,0.01181670775625111,0.5,0.03873796508788832,0.0016484813494982101,4.118289135284235e-06,0.12739067871095708
0.78,0.007871958685061724,0.5,0.04030541870117004,0.0017944690169396148,5.0262410971290494e-06,0.12776426757814296
0.78,0.009013373523370628,0.5,0.039403571777342154,0.0017048725217582547,4.394861826156052e-06,0.12763021972658026
0.78,0.01353010160301253,0.5,0.03868090576171665,0.001642389648556901,4.073390712190299e-06,0.12734402343751725
0.78,0.010320290733482368,0.5,0.03954918823242042,0.001722573082000214,4.5517308577275865e-06,0.12757773193361116
0.78,0.017738225997250678,0.5,0.03799565795898289,0.0015839148105682662,3.7975743472151744e-06,0.12710812500001828
0.78,0.015491933384829673,0.5,0.03801454467773378,0.0015838019613923372,3.7678022975586685e-06,0.12720679077150315
0.78,0.020310225567949636,0.5,0.03776245117187373,0.0015642670777441714,3.6974247521086404e-06,0.126997844238301
0.78,0.026627100205900502,0.5,0.03696179443359302,0.001494213322699236,3.329322348930162e-06,0.12678044799806445
0.78,0.03490864554916128,0.5,0.03673883056640528,0.001477391301095637,3.260862487310006e-06,0.1266246569824388
0.78,0.023255158812664285,0.5,0.03725463500976432,0.0015186061255635542,3.443600340028522e-06,0.1268821520996259
0.78,0.030487964889276898,0.5,0.03647636718749916,0.0014507540565730868,3.085464901495893e-06,0.12666543090822058
0.78,0.03997031413879595,0.5,0.03635772827148374,0.001444615622013971,3.0977348769459083e-06,0.12647577514650102
0.8,0.004000000000000001,0.5,0.04173492065429522,0.0019343688209356622,5.951634681956591e-06,0.1277162878418154
0.78,0.05240185818096181,0.5,0.035998189697264635,0.001414023595303444,2.9491237129858984e-06,0.12633106079103398
0.78,0.04576591234696057,0.5,0.03630854003906112,0.0014409507569672188,3.086376084470576e-06,0.1264316491699419
0.78,0.06,0.5,0.0361668811035148,0.0014301795233787394,3.0453508831149046e-06,0.12627293579103505
0.8,0.005244077692159,0.5,0.04013009643554494,0.0017717172397675048,4.780936209624758e-06,0.127490479736346
0.8,0.00457999025857436,0.5,0.04090258056640435,0.0018494461184741869,5.315345361035151e-06,0.12759374389650296
0.8,0.0060044561863238305,0.5,0.04022475341796639,0.0017873142948748389,4.9511144890989684e-06,0.12739462036134735
0.8,0.0068750877103499145,0.5,0.03957642089843527,0.0017275298041107194,4.609022521854575e-06,0.12728394653322114
0.8,0.007871958685061724,0.5,0.03942115600585706,0.0017113239200414988,4.507842935502543e-06,0.12724177490236077
0.8,0.010320290733482368,0.5,0.0382638598632798,0.0016077778571846058,3.903411838788151e-06,0.12698437255861292
0.8,0.01181670775625111,0.5,0.037844541015624025,0.001571347795427,3.72937687379856e-06,0.1269037634277518
0.8,0.009013373523370628,0.5,0.039018076171872716,0.0016798223543169235,4.3794981354358364e-06,0.12712604492189428
0.8,0.01353010160301253,0.5,0.03762956176757655,0.0015512709303202063,3.6134426375795852e-06,0.12679870483400316
0.8,0.017738225997250678,0.5,0.03689769409179625,0.0014883995188774352,3.2795287213894077e-06,0.12661446655275313
0.8,0.015491933384829673,0.5,0.037688933105467254,0.0015586353868247598,3.671440731699715e-06,0.12675245483400074
0.8,0.020310225567949636,0.5,0.037210085449217785,0.0015193918150665112,3.4998081036114657e-06,0.1266335546875177
0.8,0.023255158812664285,0.5,0.036670775146482856,0.001470029825717378,3.2055866730711373e-06,0.1265132299804862
0.8,0.026627100205900502,0.5,0.03627537353515509,0.001438247547745867,3.079467388644501e-06,0.12645572875978378
0.8,0.030487964889276898,0.5,0.036506569824217655,0.0014574004542829081,3.1561493306438087e-06,0.12635764282228348
0.8,0.05240185818096181,0.5,0.03581220703124866,0.001400881073475032,2.917153288434337e-06,0.12605614257814277
0.8,0.03490864554916128,0.5,0.03624705566406184,0.001434217189252528,3.03020127962299e-06,0.12628772094728552
0.8,0.03997031413879595,0.5,0.03603180297851534,0.0014189189855755803,2.9950009096397813e-06,0.12620514892579948
0.8200000000000001,0.004000000000000001,0.5,0.03982946533202971,0.0017548092821242185,4.800867933346691e-06,0.1270570849609563
0.8,0.04576591234696057,0.5,0.035938651123046124,0.0014120496405662518,2.9662219634428477e-06,0.1261548046875174
0.8200000000000001,0.005244077692159,0.5,0.0390414147949201,0.0016805060403051087,4.35058266182415e-06,0.12692338256837665
0.8,0.06,0.5,0.035698492431640146,0.0013916819988192503,2.872504143284194e-06,0.12601552124025406
0.8200000000000001,0.00457999025857436,0.5,0.03940944091796714,0.0017183652374150671,4.651086565953759e-06,0.12699289550782863
0.8200000000000001,0.0068750877103499145,0.5,0.03826978637695217,0.0016056422938408098,3.876526729780115e-06,0.12681138549806392
0.8200000000000001,0.0060044561863238305,0.5,0.03867504394531095,0.0016470995014907796,4.164010643896056e-06,0.12685072265626754
0.8200000000000001,0.007871958685061724,0.5,0.03815194091796775,0.001599559148550171,3.884509794271388e-06,0.12671024414064405
0.8200000000000001,0.009013373523370628,0.5,0.037502634277342003,0.0015405819553138602,3.5463664294246516e-06,0.1266116857910355
0.8200000000000001,0.01353010160301253,0.5,0.03711092529296764,0.0015098033732177838,3.440519883783317e-06,0.12644800659181646
0.8200000000000001,0.01181670775625111,0.5,0.037243673095701514,0.0015200767244400407,3.4663385639138253e-06,0.12651411376955135
0.8200000000000001,0.010320290733482368,0.5,0.03728620727538888,0.0015226485832037404,3.478720425937865e-06,0.1265473864746281
0.8200000000000001,0.015491933384829673,0.5,0.036805653076170806,0.0014813100196422895,3.2620170608175718e-06,0.1263748156738452
0.8200000000000001,0.017738225997250678,0.5,0.036378344726561596,0.0014473429489137294,3.1283461666325373e-06,0.1262811633300963
0.8200000000000001,0.03997031413879595,0.5,0.03554769775390533,0.0013778159606458026,2.7819683259231e-06,0.1259139477539245
0.8200000000000001,0.030487964889276898,0.5,0.03562540283203019,0.0013851604506374571,2.833908090832164e-06,0.12598516479494123
0.8200000000000001,0.020310225567949636,0.5,0.036897286376952124,0.0014932907949389757,3.365500028612513e-06,0.1262929968261908
0.8200000000000001,0.026627100205900502,0.5,0.036188304443358854,0.001431843924373561,3.0546627444841874e-06,0.12612679443361496
0.8200000000000001,0.023255158812664285,0.5,0.03611320556640598,0.0014245292344691033,3.0251334135851808e-06,0.12619248291017252
0.8200000000000001,0.03490864554916128,0.5,0.03590403198242131,0.0014077355052532399,2.933698961945751e-06,0.1259948901367375
0.8200000000000001,0.06,0.5,0.035463081054687144,0.001372313978672165,2.780178248998918e-06,0.12579662963869032
0.8200000000000001,0.04576591234696057,0.5,0.03539375976562464,0.0013644524726273066,2.70921449088941e-06,0.12586322875978367
0.8400000000000001,0.005244077692159,0.5,0.0376880419921858,0.0015571284309031307,3.6496815536448736e-06,0.12644026367189387
0.8200000000000001,0.05240185818096181,0.5,0.035373245849608895,0.0013652773810924387,2.744437621665472e-06,0.12582261718751836
0.8400000000000001,0.004000000000000001,0.5,0.038513269042967695,0.0016331809276344277,4.115804414561674e-06,0.12659646118165985
0.8400000000000001,0.00457999025857436,0.5,0.037976872558592556,0.0015835303041340854,3.7922709796857684e-06,0.12649988891603445
0.8400000000000001,0.0060044561863238305,0.5,0.03740730957031129,0.0015351355731488745,3.560052246716643e-06,0.12637224975587777
0.8400000000000001,0.0068750877103499145,0.5,0.03727222534179562,0.0015229510353507373,3.4942436979468146e-06,0.12634615478517522
0.8400000000000001,0.007871958685061724,0.5,0.03733479858398274,0.0015287707887591533,3.519580612038585e-06,0.1262672241211134
0.8400000000000001,0.009013373523370628,0.5,0.03687188110351425,0.0014842897070946118,3.230370670630921e-06,0.1262518823242343
0.8400000000000001,0.010320290733482368,0.5,0.036877667236327155,0.0014913408495487415,3.367635119316722e-06,0.12619959472657938
0.8400000000000001,0.01181670775625111,0.5,0.03689065307617086,0.0014927474330367373,3.3671069917645133e-06,0.12619149169923782
0.8400000000000001,0.01353010160301253,0.5,0.036297006835936806,0.0014389815720917453,3.0562178233931385e-06,0.12605269531251856
0.8400000000000001,0.017738225997250678,0.5,0.036318243408202555,0.00144490245446576,3.141795631118024e-06,0.1259846911621277
0.8400000000000001,0.015491933384829673,0.5,0.03620550659179609,0.0014321609894932883,3.036780070768325e-06,0.1260484570312683
0.8400000000000001,0.023255158812664285,0.5,0.035798475341795984,0.0014002744899691611,2.9171035397366343e-06,0.12591314697267578
0.8400000000000001,0.020310225567949636,0.5,0.03612126953124886,0.0014271067449452258,3.0420045485163524e-06,0.12597075805665697
0.8400000000000001,0.026627100205900502,0.5,0.03572078491210865,0.0013946673990787607,2.8928577875561315e-06,0.1258387231445498
0.8400000000000001,0.030487964889276898,0.5,0.03551989501953125,0.001377567187845837,2.8189426943003446e-06,0.12582682250978544
0.8400000000000001,0.03490864554916128,0.5,0.03534640502929637,0.0013622454108299196,2.7252284143112733e-06,0.12576241577150418
0.8400000000000001,0.03997031413879595,0.5,0.03531409301757778,0.0013618830935658486,2.744181024805011e-06,0.125663889160175
0.8400000000000001,0.05240185818096181,0.5,0.03545185424804611,0.001373809267133623,2.80383420897989e-06,0.12563251342775222
0.8400000000000001,0.04576591234696057,0.5,0.035160245361327905,0.001348873446732874,2.6745883306522526e-06,0.12563785278322354
0.8400000000000001,0.06,0.5,0.03527184448242166,0.0013577520458401592,2.722350128515666e-06,0.12560125244142592
0.86,0.004000000000000001,0.5,0.03760374755859266,0.001556563816666779,3.7424499509212196e-06,0.12618946655275093
0.86,0.00457999025857436,0.5,0.03731167968749891,0.0015277202096583193,3.5228411102146426e-06,0.1261658923340013
0.86,0.005244077692159,0.5,0.036780443115233055,0.001483621957451259,3.326850066738909e-06,0.12602215698244054
0.86,0.0068750877103499145,0.5,0.036749802246092846,0.001479517346024659,3.2834079947141824e-06,0.12600489379884622
0.86,0.0060044561863238305,0.5,0.0367818566894523,0.001481994699090885,3.3012171363137268e-06,0.12606677490236193
0.86,0.007871958685061724,0.5,0.03616652954101449,0.001430787198990765,3.054400151486201e-06,0.12585889648439427
0.86,0.01181670775625111,0.5,0.03593925048828012,0.0014096202960612039,2.9298352596007043e-06,0.12582622192384643
0.86,0.009013373523370628,0.5,0.03650831298828045,0.0014571181583405979,3.145234492106317e-06,0.12592764282228505
0.86,0.010320290733482368,0.5,0.03599724731445235,0.0014150967989863233,2.9572266435270205e-06,0.12583259521486403
0.86,0.023255158812664285,0.5,0.03575339355468678,0.001397280830443055,2.8920918538854135e-06,0.12569461791994055
0.86,0.015491933384829673,0.5,0.03586281372070272,0.0014065078301729087,2.9424732852051825e-06,0.125776981201191
0.86,0.017738225997250678,0.5,0.036032381591795865,0.0014204207395018737,3.0077927196435263e-06,0.1257358569336137
0.86,0.020310225567949636,0.5,0.03555607666015599,0.0013782559853793605,2.7885253298531413e-06,0.12571514160158126
0.86,0.01353010160301253,0.5,0.036299438476561786,0.0014424017646910354,3.10967497169481e-06,0.12585875000001945
0.86,0.026627100205900502,0.5,0.03524111328124962,0.001355824116170552,2.723603340110259e-06,0.12561410278321994
0.86,0.030487964889276898,0.5,0.03535302368164004,0.001363561523407841,2.743616361082207e-06,0.1255933886718952
0.86,0.03490864554916128,0.5,0.03517909179687468,0.0013501087880135954,2.6791721150873916e-06,0.12551768432618998
0.86,0.03997031413879595,0.5,0.03548727050781212,0.0013748768129946112,2.781397905012752e-06,0.1255829492187702
0.86,0.04576591234696057,0.5,0.03496655029296822,0.0013326789158583901,2.6057814844295777e-06,0.1254482824707231
0.86,0.06,0.5,0.035094597167968394,0.0013446226599813712,2.67060726258159e-06,0.1254261242675974
0.88,0.004000000000000001,0.5,0.03648565307617122,0.0014570194809140485,3.1609266636591982e-06,0.12581921508791055
0.86,0.05240185818096181,0.5,0.03512558227539095,0.001347359634488952,2.696372900196268e-06,0.1254408581543166
0.88,0.00457999025857436,0.5,0.03624170776367087,0.0014378971020878942,3.085709651510595e-06,0.12573052612306476
0.88,0.005244077692159,0.5,0.035891696777343,0.0014081776624919472,2.950722653068586e-06,0.12567047119142477
0.88,0.007871958685061724,0.5,0.03610998413085875,0.0014251837874950468,3.0123499397066583e-06,0.1256839501953316
0.88,0.0060044561863238305,0.5,0.03622365722656155,0.001434110362827935,3.0402595214766694e-06,0.12576157836915794
0.88,0.0068750877103499145,0.5,0.03584629272460923,0.0014029662458600015,2.9061139022748294e-06,0.12565928955079841
0.88,0.01181670775625111,0.5,0.035727548828124685,0.0013936510413886504,2.866525940028691e-06,0.12561195068361208
0.88,0.015491933384829673,0.5,0.03545477661132793,0.0013747173909844368,2.8172319256306833e-06,0.12548138183595736
0.88,0.017738225997250678,0.5,0.0353541979980459,0.0013622329901160158,2.7130855407717575e-06,0.12551366577150194
0.88,0.01353010160301253,0.5,0.03549484985351511,0.0013764003570378898,2.8045102527209397e-06,0.12555294677736298
0.88,0.009013373523370628,0.5,0.03577646606445212,0.0013990208958090593,2.9036437893051508e-06,0.1256307910156444
0.88,0.010320290733482368,0.5,0.03556197875976558,0.001381680481285009,2.842212578388388e-06,0.1255991271972864
0.88,0.020310225567949636,0.5,0.035263999023437215,0.001356723483502995,2.716212824839292e-06,0.12553168457032965
0.88,0.023255158812664285,0.5,0.0352859448242188,0.0013631915915013695,2.8051248510458453e-06,0.12546619384767396
0.88,0.030487964889276898,0.5,0.03504304931640617,0.0013398715811969114,2.649054375231498e-06,0.12539231811525497
0.88,0.026627100205900502,0.5,0.035174519042968824,0.0013514285305143718,2.7251957609483585e-06,0.12547397338869218
0.88,0.03997031413879595,0.5,0.03491860351562475,0.0013300493374468264,2.610568896427939e-06,0.12535530761720692
0.88,0.03490864554916128,0.5,0.03517119995117154,0.001351230496913312,2.7041227413852186e-06,0.12538547119142493
0.88,0.04576591234696057,0.5,0.03494098876953089,0.0013314203202725561,2.5982483456549723e-06,0.12530866333009533
0.9,0.004000000000000001,0.5,0.03582546508789062,0.0014034718321265078,2.926987647918788e-06,0.12551529541017595
0.88,0.05240185818096181,0.5,0.03472179443359406,0.0013117803338171287,2.502733186390887e-06,0.12531375244142495
0.88,0.06,0.5,0.03467277587890607,0.001310267716348291,2.5195681299126482e-06,0.1252637866211131
0.9,0.00457999025857436,0.5,0.03588517822265564,0.001412780792713296,3.0293289492069177e-06,0.12551259521486358
0.9,0.005244077692159,0.5,0.03565711181640554,0.0013891728931666595,2.8551331482579964e-06,0.12547859497072017
0.9,0.0060044561863238305,0.5,0.035578063964843025,0.0013835653817655057,2.843525124645127e-06,0.12549007812501814
0.9,0.015491933384829673,0.5,0.035391732177734204,0.0013685341547431122,2.772163520827875e-06,0.12539661499025312
0.9,0.010320290733482368,0.5,0.03528873657226559,0.0013591245274247256,2.7271305622274925e-06,0.12541714599611495
0.9,0.0068750877103499145,0.5,0.03569080444335873,0.0013948870722950886,2.910976194600269e-06,0.1254711657715047
0.9,0.01353010160301253,0.5,0.03515581298828073,0.0013469607010485039,2.6553589755895844e-06,0.12535981933595514
0.9,0.009013373523370628,0.5,0.035235593261718885,0.0013542802840472781,2.696070887643833e-06,0.12542456054689274
0.9,0.007871958685061724,0.5,0.03561428833007865,0.0013855529342593033,2.8360078725929487e-06,0.12546383544923775
0.9,0.01181670775625111,0.5,0.03532840454101541,0.0013650220163167806,2.7786438263245376e-06,0.12541660400392418
0.9,0.017738225997250678,0.5,0.035086271972656055,0.001342753992676828,2.6512826666804664e-06,0.12533650756837758
0.9,0.020310225567949636,0.5,0.035015371093750074,0.0013380817446113666,2.6378438175153145e-06,0.12529063110353386
0.9,0.023255158812664285,0.5,0.03484535522460931,0.00132138294026268,2.540453981050607e-06,0.12531479736330103
0.9,0.026627100205900502,0.5,0.03488783447265632,0.0013267871856690624,2.5767284975239417e-06,0.12523380371095544
0.9,0.030487964889276898,0.5,0.03473812011718814,0.0013153718993068907,2.548285589048681e-06,0.1252830566406453
0.9199999999999999,0.004000000000000001,0.5,0.035662492675780956,0.0013926712304355065,2.91596755947812e-06,0.12532321899415977
0.9,0.03490864554916128,0.5,0.034701752929687774,0.0013122639182211089,2.528783178993505e-06,0.12524759399415866
0.9,0.03997031413879595,0.5,0.034974538574218145,0.0013347481969000045,2.6180973961419376e-06,0.12529074096681853
0.9,0.04576591234696057,0.5,0.0347844006347651,0.001319991864115119,2.569235212338066e-06,0.12521422241212898
0.9,0.06,0.5,0.03474612182617142,0.0013161185507477688,2.5496768467711833e-06,0.12521449462892426
0.9,0.05240185818096181,0.5,0.034748745117186744,0.0013159312528372895,2.5369891232716346e-06,0.1251807055664242
0.9199999999999999,0.0060044561863238305,0.5,0.03504957397460891,0.0013401002661885258,2.6483528464971056e-06,0.12528599243165922
0.9199999999999999,0.009013373523370628,0.5,0.03517270751953099,0.0013505246147514547,2.6987180471181776e-06,0.12527587158205167
0.9199999999999999,0.00457999025857436,0.5,0.03534779785156195,0.0013656871262194145,2.77325775560575e-06,0.1252837780761909
0.9199999999999999,0.0068750877103499145,0.5,0.03542804809570207,0.0013737658657134865,2.8347743172252357e-06,0.12528010986330093
0.9199999999999999,0.005244077692159,0.5,0.03531596923828107,0.0013615340024234197,2.735780479408167e-06,0.12536989868166065
0.9199999999999999,0.007871958685061724,0.5,0.034996251220702976,0.0013349390615524025,2.6176090443117267e-06,0.12525889404298882
0.9199999999999999,0.010320290733482368,0.5,0.03474093994140613,0.0013141248404980922,2.5156361937226224e-06,0.1252192187500196
0.9199999999999999,0.01181670775625111,0.5,0.034881086425780625,0.001326229313016085,2.582718207621285e-06,0.12520915649415873
0.9199999999999999,0.01353010160301253,0.5,0.034992023925781254,0.0013369538122416846,2.6495516257629202e-06,0.1252337988281439
0.9199999999999999,0.015491933384829673,0.5,0.034573393554687366,0.0013012022382021965,2.4661116561969118e-06,0.12515558715822256
0.9199999999999999,0.017738225997250678,0.5,0.03481094970703107,0.0013215554851294523,2.576903326243971e-06,0.12518145385743962
0.9199999999999999,0.023255158812664285,0.5,0.035062568359374525,0.0013432743090392384,2.683533771822176e-06,0.12522733276369097
0.9199999999999999,0.020310225567949636,0.5,0.035046881103514615,0.0013413653202356051,2.65833869046135e-06,0.12517814575197259
0.9199999999999999,0.03997031413879595,0.5,0.03461532714843785,0.0013049886968733112,2.480696165999592e-06,0.12509252441408186
0.9199999999999999,0.026627100205900502,0.5,0.03490594360351565,0.0013296290974320229,2.617978761463322e-06,0.12518833862306555
0.9199999999999999,0.030487964889276898,0.5,0.03461656249999968,0.001305434321463225,2.493763191420904e-06,0.12514431640626908
0.9199999999999999,0.03490864554916128,0.5,0.034682520751953286,0.0013097838513554422,2.5036536240466933e-06,0.12514488159181572
0.9199999999999999,0.04576591234696057,0.5,0.03472025268554726,0.0013141550813616453,2.5405727321713163e-06,0.12513016601564392
0.9199999999999999,0.05240185818096181,0.5,0.034527159423828176,0.0012985035614670524,2.4636947591627133e-06,0.125093790283222
0.9199999999999999,0.06,0.5,0.034671381835937515,0.001310944940745961,2.5336915958562043e-06,0.1250636059570514
0.94,0.00457999025857436,0.5,0.03501915893554664,0.0013384970210493542,2.642282467407043e-06,0.12516403930665948
0.94,0.004000000000000001,0.5,0.03522691528320323,0.0013598140223325507,2.7935503875782427e-06,0.12517833862306732
0.94,0.005244077692159,0.5,0.03484413452148469,0.0013238876603544937,2.5758379824116075e-06,0.12516388549806545
0.94,0.0060044561863238305,0.5,0.03493263793945278,0.0013322493962944792,2.620173349154599e-06,0.12514914306642402
0.94,0.0068750877103499145,0.5,0.03512557128906227,0.0013466012164951577,2.6816971847488496e-06,0.12515018188478508
0.94,0.007871958685061724,0.5,0.03476375732421823,0.0013192763146759288,2.5844720687610183e-06,0.12511610717775387
0.94,0.009013373523370628,0.5,0.03469332641601552,0.0013130646710098786,2.5459564325209517e-06,0.12509726562501985
0.94,0.01181670775625111,0.5,0.03464214843749985,0.0013056246751547945,2.4729946287997053e-06,0.12511248901369096
0.94,0.010320290733482368,0.5,0.034751323242186494,0.0013167827951909255,2.5413295362996838e-06,0.125099072265643
0.94,0.01353010160301253,0.5,0.03459898315429664,0.0013037598277629591,2.4778613285119255e-06,0.1250788562011924
0.94,0.015491933384829673,0.5,0.03476838623046874,0.0013179892063141928,2.5526014625897614e-06,0.12511083618166222
0.94,0.017738225997250678,0.5,0.0345676293945314,0.0013032119962574117,2.5047031027707965e-06,0.1250610876465039
0.94,0.020310225567949636,0.5,0.034520864257812776,0.0012975098589063803,2.4491058834707214e-06,0.1250576000976765
0.94,0.023255158812664285,0.5,0.03463980957031244,0.0013080604451895874,2.5038287732866353e-06,0.12508185668947097
0.94,0.026627100205900502,0.5,0.0348713378906244,0.001326820575893048,2.6017727718564547e-06,0.12507760375978363
0.94,0.03997031413879595,0.5,0.03466914184570312,0.0013109777913988788,2.5353118785010435e-06,0.12503015136720533
0.94,0.030487964889276898,0.5,0.0346114147949223,0.001304961509853702,2.4903252316191665e-06,0.12507725097658007
0.94,0.04576591234696057,0.5,0.03438623657226606,0.0012877162085474605,2.4220929262708227e-06,0.12503796752931526
0.94,0.03490864554916128,0.5,0.03466460937499982,0.001310005970299343,2.5248191784910066e-06,0.1250508154297067
0.94,0.05240185818096181,0.5,0.034440134277343944,0.0012906243476272664,2.421753151439363e-06,0.12504671752931626
0.94,0.06,0.5,0.034674385986327945,0.0013116311304272375,2.5363002604779755e-06,0.12507248046877045
0.96,0.004000000000000001,0.5,0.03469094482421829,0.0013110694581271185,2.5208400287274925e-06,0.12508353881837647
0.96,0.00457999025857436,0.5,0.03484140624999969,0.0013244288727642186,2.576894316319891e-06,0.12504263427736256
0.96,0.005244077692159,0.5,0.03482975708007793,0.001324930929392689,2.6116729788223774e-06,0.12504809082033125
0.96,0.0060044561863238305,0.5,0.03443623535156272,0.001290401014387712,2.421064098036919e-06,0.12500608032228533
0.96,0.007871958685061724,0.5,0.03437744506835969,0.0012862979407609425,2.4082974566256033e-06,0.12500891479494022
0.96,0.009013373523370628,0.5,0.03474830322265599,0.0013172470754386082,2.556324311336834e-06,0.12509069213868998
0.96,0.0068750877103499145,0.5,0.03481304077148382,0.0013239040677250648,2.6067821654383236e-06,0.12507110839845526
0.96,0.01353010160301253,0.5,0.034291843261719634,0.0012798687261344026,2.387984065144328e-06,0.12495645385744074
0.96,0.010320290733482368,0.5,0.034745720214843415,0.001318303773105256,2.5812697282217037e-06,0.12503553466798753
0.96,0.01181670775625111,0.5,0.0345495031738278,0.0013008319528401819,2.4829179496180903e-06,0.12501800537111277
